Date,Open,High,Low,Close,Adj Close,Volume
2020-09-04,2.75,2.9200000762939453,2.7300000190734863,2.9100000858306885,2.9100000858306885,150600
2020-09-08,2.9100000858306885,2.9600000381469727,2.799999952316284,2.809999942779541,2.809999942779541,159200
2020-09-09,2.869999885559082,2.869999885559082,2.740000009536743,2.759999990463257,2.759999990463257,76400
2020-09-10,2.7799999713897705,2.7899999618530273,2.619999885559082,2.6500000953674316,2.6500000953674316,132200
2020-09-11,2.6500000953674316,2.6600000858306885,2.5299999713897705,2.5399999618530273,2.5399999618530273,102900
2020-09-14,2.549999952316284,2.619999885559082,2.4600000381469727,2.5799999237060547,2.5799999237060547,182600
2020-09-15,2.5899999141693115,2.609999895095825,2.5399999618530273,2.5799999237060547,2.5799999237060547,57500
2020-09-16,2.5999999046325684,2.690000057220459,2.569999933242798,2.619999885559082,2.619999885559082,130000
2020-09-17,2.5999999046325684,2.759999990463257,2.5999999046325684,2.7300000190734863,2.7300000190734863,242200
2020-09-18,2.700000047683716,2.9000000953674316,2.700000047683716,2.8299999237060547,2.8299999237060547,248000
2020-09-21,2.759999990463257,2.7899999618530273,2.569999933242798,2.5999999046325684,2.5999999046325684,201200
2020-09-22,2.5999999046325684,2.700000047683716,2.5899999141693115,2.680000066757202,2.680000066757202,78200
2020-09-23,2.690000057220459,2.819999933242798,2.619999885559082,2.630000114440918,2.630000114440918,201300
2020-09-24,2.7100000381469727,2.740000009536743,2.609999895095825,2.690000057220459,2.690000057220459,112600
2020-09-25,2.700000047683716,2.799999952316284,2.6600000858306885,2.7699999809265137,2.7699999809265137,168500
2020-09-28,2.7699999809265137,2.8399999141693115,2.6700000762939453,2.7100000381469727,2.7100000381469727,146700
2020-09-29,2.700000047683716,2.7300000190734863,2.609999895095825,2.680000066757202,2.680000066757202,65300
2020-09-30,2.700000047683716,2.8299999237060547,2.700000047683716,2.75,2.75,168900
2020-10-01,2.759999990463257,2.7899999618530273,2.7100000381469727,2.75,2.75,112800
2020-10-02,2.6500000953674316,2.880000114440918,2.6500000953674316,2.75,2.75,64200
2020-10-05,2.759999990463257,2.950000047683716,2.740000009536743,2.9100000858306885,2.9100000858306885,111500
2020-10-06,2.950000047683716,3.0999999046325684,2.9200000762939453,2.9800000190734863,2.9800000190734863,196000
2020-10-07,3.0399999618530273,3.200000047683716,2.9800000190734863,3.119999885559082,3.119999885559082,236500
2020-10-08,3.140000104904175,3.259999990463257,3.0999999046325684,3.2100000381469727,3.2100000381469727,266700
2020-10-09,3.2300000190734863,3.2799999713897705,3.190000057220459,3.190000057220459,3.190000057220459,117600
2020-10-12,3.240000009536743,3.240000009536743,3.0,3.0199999809265137,3.0199999809265137,138200
2020-10-13,3.009999990463257,3.200000047683716,3.0,3.180000066757202,3.180000066757202,104600
2020-10-14,3.069999933242798,3.200000047683716,3.069999933242798,3.1500000953674316,3.1500000953674316,52300
2020-10-15,3.0999999046325684,3.180000066757202,3.0299999713897705,3.1500000953674316,3.1500000953674316,25300
2020-10-16,3.130000114440918,3.2300000190734863,3.130000114440918,3.1600000858306885,3.1600000858306885,43500
2020-10-19,3.140000104904175,3.190000057220459,3.0,3.0799999237060547,3.0799999237060547,164000
2020-10-20,3.1500000953674316,3.200000047683716,3.059999942779541,3.0799999237060547,3.0799999237060547,67600
2020-10-21,3.0799999237060547,3.130000114440918,2.9700000286102295,2.990000009536743,2.990000009536743,128700
2020-10-22,3.0,3.069999933242798,2.9100000858306885,2.9800000190734863,2.9800000190734863,201900
2020-10-23,3.0,3.069999933242798,2.950000047683716,3.0,3.0,95900
2020-10-26,3.0,3.0299999713897705,2.9000000953674316,2.9800000190734863,2.9800000190734863,190700
2020-10-27,2.9700000286102295,3.0,2.819999933242798,2.930000066757202,2.930000066757202,100200
2020-10-28,2.869999885559082,2.880000114440918,2.680000066757202,2.759999990463257,2.759999990463257,384000
2020-10-29,3.1600000858306885,3.25,2.819999933242798,3.130000114440918,3.130000114440918,1771900
2020-10-30,3.140000104904175,3.3499999046325684,3.130000114440918,3.259999990463257,3.259999990463257,377700
