Date,Open,High,Low,Close,Adj Close,Volume
2020-09-10,49.4900016784668,50.13999938964844,48.5,48.5099983215332,48.078453063964844,279100
2020-09-11,48.9900016784668,49.279998779296875,47.970001220703125,48.56999969482422,48.13792037963867,303000
2020-09-14,48.91999816894531,49.88999938964844,48.83000183105469,49.18000030517578,48.74249267578125,238300
2020-09-15,49.720001220703125,50.709999084472656,49.13999938964844,50.65999984741211,50.209327697753906,319400
2020-09-16,50.65999984741211,52.52000045776367,50.47999954223633,52.04999923706055,51.58695983886719,430400
2020-09-17,51.09000015258789,52.45000076293945,50.29999923706055,52.349998474121094,51.8842887878418,347100
2020-09-18,52.959999084472656,54.4900016784668,52.58000183105469,53.52000045776367,53.043880462646484,1172200
2020-09-21,52.630001068115234,53.13999938964844,50.4900016784668,51.72999954223633,51.269805908203125,342500
2020-09-22,52.0,53.33000183105469,50.369998931884766,53.029998779296875,52.55824279785156,329800
2020-09-23,52.689998626708984,53.16999816894531,52.02000045776367,52.45000076293945,51.983402252197266,347200
2020-09-24,52.34000015258789,52.34000015258789,50.189998626708984,50.529998779296875,50.080482482910156,259100
2020-09-25,50.779998779296875,52.2400016784668,50.34000015258789,52.13999938964844,51.6761589050293,257400
2020-09-28,52.38999938964844,52.56999969482422,51.470001220703125,52.040000915527344,51.577056884765625,193000
2020-09-29,53.81999969482422,54.349998474121094,52.630001068115234,53.400001525878906,52.92495346069336,324200
2020-09-30,53.25,53.25,51.619998931884766,52.040000915527344,51.577056884765625,283500
2020-10-01,52.290000915527344,53.61000061035156,51.9900016784668,53.209999084472656,52.73664093017578,323800
2020-10-02,52.08000183105469,53.209999084472656,51.40999984741211,52.40999984741211,51.94375991821289,371600
2020-10-05,53.02000045776367,53.84000015258789,52.04999923706055,53.47999954223633,53.004241943359375,200300
2020-10-06,53.38999938964844,56.400001525878906,52.939998626708984,55.400001525878906,54.90716552734375,728200
2020-10-07,55.65999984741211,57.93000030517578,55.65999984741211,57.84000015258789,57.3254508972168,468700
2020-10-08,58.0,58.43000030517578,56.619998931884766,56.93000030517578,56.423553466796875,277000
2020-10-09,57.439998626708984,58.45000076293945,57.11000061035156,58.2599983215332,57.74171447753906,200200
2020-10-12,58.5099983215332,59.5,57.90999984741211,59.34000015258789,58.81210708618164,290200
2020-10-13,59.119998931884766,60.09000015258789,57.7599983215332,59.900001525878906,59.367130279541016,154800
2020-10-14,60.099998474121094,60.5099983215332,59.33000183105469,60.189998626708984,59.654544830322266,215500
2020-10-15,59.72999954223633,60.439998626708984,59.099998474121094,60.380001068115234,59.842857360839844,240900
2020-10-16,60.41999816894531,61.369998931884766,59.93000030517578,60.959999084472656,60.41769790649414,305900
2020-10-19,61.09000015258789,61.72999954223633,60.22999954223633,60.34000015258789,59.803218841552734,226800
2020-10-20,60.529998779296875,61.9900016784668,60.02000045776367,61.54999923706055,61.00244903564453,351900
2020-10-21,62.0,62.58000183105469,59.72999954223633,60.209999084472656,59.674373626708984,204700
2020-10-22,60.34000015258789,60.91999816894531,59.4900016784668,60.31999969482422,59.783390045166016,187400
2020-10-23,61.709999084472656,62.869998931884766,61.619998931884766,62.720001220703125,62.16204833984375,334400
